candidate_id,identity_key,name_en_candidate,vendor_body_tags,body_part_candidates_ko,equipment_candidates,recording_type_candidates,source_count,male_count,female_count,duplicate_review_group_id,duplicate_review_key,default_male_media_id_candidate,default_female_media_id_candidate,media_pairing_status,name_ko,primary_muscles_ko,secondary_muscles_ko,movement_pattern,posture_context,catalog_status,qa_status
gvc_f645120ffb30,alternating superman,Alternating Superman,Hips,하체,,,1,1,0,gvr_f645120ffb30,alternating superman,gv_m_44fd9e44df,,male_only,,,,,,review,auto_candidate
gvc_107fd24dd81a,alternating tip toe knees,Alternating Tip Toe Knees,Plyometrics,,,,1,0,1,gvr_107fd24dd81a,alternating tip toe knees,,gv_f_ebe2de0ce0,female_only,,,,,,review,auto_candidate
gvc_7bb78c4b2164,animal resting yoga pose,Animal Resting Yoga Pose,Stretching,,,,1,1,0,gvr_7bb78c4b2164,animal resting yoga pose,gv_m_75a5bce834,,male_only,,,,,,review,auto_candidate
gvc_d94938853bf4,ankle circles,Ankle Circles,Calves,하체,,,2,1,1,gvr_d94938853bf4,ankle circles,gv_m_5a70fc673e,gv_f_3efd9f976f,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d2738ac264cf,ankle dorsal flexion,Ankle Dorsal Flexion,,,,,1,1,0,gvr_d2738ac264cf,ankle dorsal flexion,gv_m_9e3315f948,,male_only,,,,,,review,auto_candidate
gvc_cf9ff7451954,ankle plantar flexion,Ankle Plantar Flexion,,,,,1,1,0,gvr_cf9ff7451954,ankle plantar flexion,gv_m_83b1c9ef40,,male_only,,,,,,review,auto_candidate
gvc_89808526301d,ape traverse,Ape Traverse,Plyometrics,,,,1,1,0,gvr_89808526301d,ape traverse,gv_m_5cfc8a2371,,male_only,,,,,,review,auto_candidate
gvc_8c20ab0026ca,archer pull up,Archer Pull Up,Back,등,,,1,1,0,gvr_8c20ab0026ca,archer pull up,gv_m_ad1c0c7466,,male_only,,,,,,review,auto_candidate
gvc_42bc9f693965,archer push up,Archer Push Up,Chest,가슴,,reps,1,1,0,gvr_42bc9f693965,archer push up,gv_m_9bc14b0653,,male_only,,,,,,review,auto_candidate
gvc_14939a9162e6,archer stepback,Archer Stepback,Plyometrics,,,,1,0,1,gvr_14939a9162e6,archer stepback,,gv_f_3d857ac7a3,female_only,,,,,,review,auto_candidate
gvc_16616624eabc,ardha matsyendrasana yoga pose,Ardha Matsyendrasana Yoga Pose,Stretching,,,,1,1,0,gvr_16616624eabc,ardha matsyendrasana yoga pose,gv_m_bbf8a211a2,,male_only,,,,,,review,auto_candidate
gvc_26c8c2a2838a,arm circle stepback,Arm Circle Stepback,Plyometrics,,,,2,1,1,gvr_26c8c2a2838a,arm circle stepback,gv_m_8302701948,gv_f_50c29ab3c8,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_8e853db779f6,arm circles,Arm Circles,Shoulders,어깨,,,1,1,0,gvr_8e853db779f6,arm circles,gv_m_0338e9c96e,,male_only,,,,,,review,auto_candidate
gvc_751fe9f84e71,arm crossover,Arm Crossover,Chest,가슴,,,2,1,1,gvr_751fe9f84e71,arm crossover,gv_m_0ae2b6fcf5,gv_f_5b444ee7ea,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_ee4a081413a3,arm crossover chest out,Arm Crossover Chest Out,Chest,가슴,,,2,1,1,gvr_ee4a081413a3,arm crossover chest out,gv_m_4676b4d358,gv_f_ca2945de8e,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_0b8267ebdbb5,arm crossover curtsy,Arm Crossover Curtsy,Plyometrics,,,,2,1,1,gvr_0b8267ebdbb5,arm crossover curtsy,gv_m_26d86a5704,gv_f_cd320f64d1,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_c7652305c24d,arm double crossover,Arm Double Crossover,Chest,가슴,,,2,1,1,gvr_c7652305c24d,arm double crossover,gv_m_a79f718c1b,gv_f_56ae54b0da,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d6af2f18a534,arm extension torso twist,Arm Extension Torso Twist,Plyometrics,,,,1,0,1,gvr_d6af2f18a534,arm extension torso twist,,gv_f_bf353083f8,female_only,,,,,,review,auto_candidate
gvc_5c9b66f88cc9,arm flap march,Arm Flap March,Plyometrics,,,,1,0,1,gvr_5c9b66f88cc9,arm flap march,,gv_f_681cd8ae0a,female_only,,,,,,review,auto_candidate
gvc_5aa3227ea082,arm leg lift to split squat,Arm Leg Lift To Split Squat,Thighs,하체,,,1,0,1,gvr_5aa3227ea082,arm leg lift to split squat,,gv_f_1837872113,female_only,,,,,,review,auto_candidate
gvc_11debde653fc,arm raise back leg swing,Arm Raise Back Leg Swing,Plyometrics,,,,1,0,1,gvr_11debde653fc,arm raise back leg swing,,gv_f_5f571e8ee2,female_only,,,,,,review,auto_candidate
gvc_d0ad2f45b944,arm raise step in place,Arm Raise Step In Place,Plyometrics,,,,2,1,1,gvr_d0ad2f45b944,arm raise step in place,gv_m_b8ab3e15fe,gv_f_11ce606cf6,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_0fb98cfde2d3,arm rotation knee lift,Arm Rotation Knee Lift,Waist,코어,,,1,0,1,gvr_0fb98cfde2d3,arm rotation knee lift,,gv_f_e295a12e24,female_only,,,,,,review,auto_candidate
gvc_b1f14ec40d4d,arm slingers hanging straight legs,Arm Slingers Hanging Straight Legs,Waist,코어,,,1,1,0,gvr_b1f14ec40d4d,arm slingers hanging straight legs,gv_m_ec46acc34d,,male_only,,,,,,review,auto_candidate
gvc_64cd8044f957,arm swing forward heel tap,Arm Swing Forward Heel Tap,Plyometrics,,,,1,0,1,gvr_64cd8044f957,arm swing forward heel tap,,gv_f_867c42db3f,female_only,,,,,,review,auto_candidate
gvc_fce90e225435,arm swing side step,Arm Swing Side Step,Plyometrics,,,,1,0,1,gvr_fce90e225435,arm swing side step,,gv_f_d7072966e3,female_only,,,,,,review,auto_candidate
gvc_152863335607,arm tuck side bend,Arm Tuck Side Bend,Back,등,,,1,0,1,gvr_152863335607,arm tuck side bend,,gv_f_f078067df8,female_only,,,,,,review,auto_candidate
gvc_5a31abf3dd21,arm up rotator stretch,Arm Up Rotator Stretch,Shoulders,어깨,,duration,1,1,0,gvr_5a31abf3dd21,arm up rotator stretch,gv_m_77ad75c4df,,male_only,,,,,,review,auto_candidate
gvc_551544b0c66b,armless prayer stretch,Armless Prayer Stretch,Stretching,,,,1,1,0,gvr_551544b0c66b,armless prayer stretch,gv_m_d9c76dfa98,,male_only,,,,,,review,auto_candidate
gvc_26208c6ed1d8,arms apart circular toe touch,Arms Apart Circular Toe Touch,Waist,코어,,,1,1,0,gvr_26208c6ed1d8,arms apart circular toe touch,gv_m_2e7f67f605,,male_only,,,,,,review,auto_candidate
gvc_a2b4caa70e67,arms circle front step,Arms Circle Front Step,Plyometrics,,,,1,0,1,gvr_a2b4caa70e67,arms circle front step,,gv_f_4116297393,female_only,,,,,,review,auto_candidate
gvc_090fc220627d,arms circle knee raise,Arms Circle Knee Raise,Plyometrics,,,,1,0,1,gvr_090fc220627d,arms circle knee raise,,gv_f_bc47621ac2,female_only,,,,,,review,auto_candidate
gvc_666007df35ab,arms circle marching on spot,Arms Circle Marching On Spot,Plyometrics,,,,2,1,1,gvr_666007df35ab,arms circle marching on spot,gv_m_320e1e886b,gv_f_4223951f04,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_e76b7f6684bc,arms curl knee drive,Arms Curl Knee Drive,Plyometrics,,,,1,0,1,gvr_e76b7f6684bc,arms curl knee drive,,gv_f_a9ed40f8de,female_only,,,,,,review,auto_candidate
gvc_fce88c266500,arms forward and behind the neck,Arms Forward And Behind The Neck,Shoulders,어깨,,,1,1,0,gvr_fce88c266500,arms forward and behind the neck,gv_m_5133e1dc39,,male_only,,,,,,review,auto_candidate
gvc_83cbee8b02a3,arms forward butt kick,Arms Forward Butt Kick,Plyometrics,,,,2,0,2,gvr_83cbee8b02a3,arms forward butt kick,,,female_only,,,,,,review,auto_candidate
gvc_42df857a5467,arms full circle squat,Arms Full Circle Squat,Plyometrics,,,,1,0,1,gvr_42df857a5467,arms full circle squat,,gv_f_1b31ebeee3,female_only,,,,,,review,auto_candidate
gvc_60aba24f7440,arms lift leg kickback,Arms Lift Leg Kickback,Plyometrics,,,,1,0,1,gvr_60aba24f7440,arms lift leg kickback,,gv_f_ed3a1b45ac,female_only,,,,,,review,auto_candidate
gvc_b57bc19f3465,arms overhead full sit up,Arms Overhead Full Sit Up,Waist,코어,,reps,1,1,0,gvr_b57bc19f3465,arms overhead full sit up,gv_m_71c74544d0,,male_only,,,,,,review,auto_candidate
gvc_f4e6c0acae8c,arms stretch on a support,Arms Stretch On A Support,Upper-Arms,팔,,duration,1,1,0,gvr_f4e6c0acae8c,arms stretch on a support,gv_m_96b57416ed,,male_only,,,,,,review,auto_candidate
gvc_d0bc6be6b156,arms swing butt kick,Arms Swing Butt Kick,Plyometrics,,,,1,0,1,gvr_d0bc6be6b156,arms swing butt kick,,gv_f_c1ee71d6d7,female_only,,,,,,review,auto_candidate
gvc_682ac0dcd58f,arms up and down,Arms Up And Down,Plyometrics,,,,2,1,1,gvr_682ac0dcd58f,arms up and down,gv_m_47c978c400,gv_f_5bca81ee3c,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_79ae5930588e,arms up rotational side step,Arms Up Rotational Side Step,Plyometrics,,,,1,1,0,gvr_79ae5930588e,arms up rotational side step,gv_m_50b75a3825,,male_only,,,,,,review,auto_candidate
gvc_0db83ab01d80,around the world lying on floor,Around The World Lying On Floor,Back,등,,,2,1,1,gvr_0db83ab01d80,around the world lying on floor,gv_m_f9e529790c,gv_f_00307f066a,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_a52a19862179,around the world superman,Around The World Superman,Hips,하체,,,2,1,1,gvr_a52a19862179,around the world superman,gv_m_8e70bd62ba,gv_f_251f114ebf,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_bfac4e117517,around the world superman version 2,Around The World Superman (version 2),Hips,하체,,,1,1,0,gvr_a52a19862179,around the world superman,gv_m_f9e6508774,,male_only,,,,,,review,auto_candidate
gvc_0afc5d4b1f7c,around the world superman hold,Around The World Superman Hold,Hips,하체,,,2,1,1,gvr_0afc5d4b1f7c,around the world superman hold,gv_m_aaf0c4c31d,gv_f_d9e12cca17,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_f8918954bbbe,assault bike run,Assault Bike Run,Cardio,,,,1,1,0,gvr_f8918954bbbe,assault bike run,gv_m_e0d8ca4233,,male_only,,,,,,review,auto_candidate
gvc_4a5ef8083c98,assault run,Assault Run,Cardio,,,,1,1,0,gvr_4a5ef8083c98,assault run,gv_m_0cae9c0e1a,,male_only,,,,,,review,auto_candidate
gvc_7328eadaf3cf,assisted bulgarian split squat,Assisted Bulgarian Split Squat,Thighs,하체,,,1,1,0,gvr_7328eadaf3cf,assisted bulgarian split squat,gv_m_1025c54272,,male_only,,,,,,review,auto_candidate
gvc_f706073b50f9,assisted chin up on a bench,Assisted Chin Up On A Bench,Back,등,,,1,1,0,gvr_f706073b50f9,assisted chin up on a bench,gv_m_ae779f8e47,,male_only,,,,,,review,auto_candidate
gvc_8624c1109d94,assisted close grip underhand chin up,Assisted Close Grip Underhand Chin Up,Back,등,,,1,0,1,gvr_8624c1109d94,assisted close grip underhand chin up,,gv_f_ea29807b5b,female_only,,,,,,review,auto_candidate
gvc_0cebc5470aee,assisted hyperextension,Assisted Hyperextension,Hips,하체,,,2,1,1,gvr_0cebc5470aee,assisted hyperextension,gv_m_2f1d09d80b,gv_f_3132a97e1b,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_8ef7312c24c1,assisted inverse leg curl,Assisted Inverse Leg Curl,Thighs,하체,,,1,1,0,gvr_8ef7312c24c1,assisted inverse leg curl,gv_m_3865bd68f2,,male_only,,,,,,review,auto_candidate
gvc_e05e83527b48,assisted parallel close grip pull up,Assisted Parallel Close Grip Pull Up,Back,등,,,1,1,0,gvr_e05e83527b48,assisted parallel close grip pull up,gv_m_c47635e6f6,,male_only,,,,,,review,auto_candidate
gvc_c5d6b01a597b,assisted partial range inverse leg curl,Assisted Partial Range Inverse Leg Curl,Thighs,하체,,,1,1,0,gvr_c5d6b01a597b,assisted partial range inverse leg curl,gv_m_79ea73bab3,,male_only,,,,,,review,auto_candidate
gvc_de0c5716eb2f,assisted pull up,Assisted Pull Up,Back,등,,,2,1,1,gvr_de0c5716eb2f,assisted pull up,gv_m_2dc057fb6a,gv_f_82ec4cf6fd,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_0d03acf7fdf8,assisted side lying adductors stretch,Assisted Side Lying Adductors Stretch,Hips,하체,,duration,1,1,0,gvr_0d03acf7fdf8,assisted side lying adductors stretch,gv_m_bda7d2b813,,male_only,,,,,,review,auto_candidate
gvc_83b71bbdfeb6,assisted single arm pull up,Assisted Single Arm Pull Up,Back,등,,,1,1,0,gvr_83b71bbdfeb6,assisted single arm pull up,gv_m_8af0e177a7,,male_only,,,,,,review,auto_candidate
gvc_4c64564b8a25,assisted single leg press,Assisted Single Leg Press,Thighs,하체,,,1,1,0,gvr_4c64564b8a25,assisted single leg press,gv_m_b83be85090,,male_only,,,,,,review,auto_candidate
gvc_48f35a787bc8,assisted sit up,Assisted Sit Up,Waist,코어,,reps,2,1,1,gvr_48f35a787bc8,assisted sit up,gv_m_f1ceaac9df,gv_f_e96fc853b1,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_ef9525888c73,assisted straight arms lying stretch chest,Assisted Straight Arms Lying Stretch Chest,Back,등,,duration,1,1,0,gvr_ef9525888c73,assisted straight arms lying stretch chest,gv_m_d873f02ba1,,male_only,,,,,,review,auto_candidate
gvc_959ae7618bd3,assisted triceps dip kneeling,Assisted Triceps Dip (kneeling),Upper-Arms,팔,,,2,1,1,gvr_959ae7618bd3,assisted triceps dip kneeling,gv_m_16e16bf0d0,gv_f_747868ea3b,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_49122419a36e,assisted weighted push up,Assisted Weighted Push Up,Chest,가슴,,reps,1,1,0,gvr_49122419a36e,assisted weighted push up,gv_m_1a0ad63b34,,male_only,,,,,,review,auto_candidate
gvc_da1cecdaab3a,astride jumps,Astride Jumps,Plyometrics,,,,1,1,0,gvr_da1cecdaab3a,astride jumps,gv_m_bf50af8b8a,,male_only,,,,,,review,auto_candidate
gvc_44e5698c4005,atomic sit up,Atomic Sit Up,Waist,코어,,reps,1,1,0,gvr_44e5698c4005,atomic sit up,gv_m_01dac2cc2f,,male_only,,,,,,review,auto_candidate
gvc_d7cb58226f00,axle deadlift,Axle Deadlift,Hips,하체,,,1,1,0,gvr_d7cb58226f00,axle deadlift,gv_m_8f76acff01,,male_only,,,,,,review,auto_candidate
gvc_25ced99d7df4,aztec push up,Aztec Push Up,Waist,코어,,reps,1,1,0,gvr_25ced99d7df4,aztec push up,gv_m_bb5ab817ac,,male_only,,,,,,review,auto_candidate
gvc_606f776cb36d,back and shoulders stretch,Back And Shoulders Stretch,Back,등,,duration,2,0,2,gvr_606f776cb36d,back and shoulders stretch,,,female_only,,,,,,review,auto_candidate
gvc_4eabb9b8d555,back bend over bench stretch,Back Bend Over Bench Stretch,Stretching,,,,1,1,0,gvr_4eabb9b8d555,back bend over bench stretch,gv_m_2d553ccf18,,male_only,,,,,,review,auto_candidate
gvc_db5f2ceac2e4,back crossover foot tap,Back Crossover Foot Tap,Plyometrics,,,,1,0,1,gvr_db5f2ceac2e4,back crossover foot tap,,gv_f_a92ec8d58e,female_only,,,,,,review,auto_candidate
gvc_335a65a80ced,back extension on exercise ball,Back Extension On Exercise Ball,Back,등,,,1,1,0,gvr_335a65a80ced,back extension on exercise ball,gv_m_94d4f943df,,male_only,,,,,,review,auto_candidate
gvc_74e1d4f189f5,back forward leg swings,Back Forward Leg Swings,Hips,하체,,,2,1,1,gvr_74e1d4f189f5,back forward leg swings,gv_m_9b9f893f82,gv_f_ae0f51be31,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_a3fe1159ded6,back hugs chest stretch,Back Hugs Chest Stretch,Stretching,,,,1,0,1,gvr_a3fe1159ded6,back hugs chest stretch,,gv_f_048d4778d1,female_only,,,,,,review,auto_candidate
gvc_1aaa31514c21,back kick heel touches,Back Kick Heel Touches,Plyometrics,,,,1,0,1,gvr_1aaa31514c21,back kick heel touches,,gv_f_4bba70b0c5,female_only,,,,,,review,auto_candidate
gvc_2df0d5271ea9,back kick overhead press,Back Kick Overhead Press,Plyometrics,,,,2,1,1,gvr_2df0d5271ea9,back kick overhead press,gv_m_b8f5ac272f,gv_f_09893467ff,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_f655d5df96f2,back leg lift jack,Back Leg Lift Jack,Plyometrics,,,,2,1,1,gvr_f655d5df96f2,back leg lift jack,gv_m_c42cc0a0c1,gv_f_a0be27374c,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_16b9dac24b8a,back lever,Back Lever,Back,등,Machine,weight_reps,1,1,0,gvr_16b9dac24b8a,back lever,gv_m_86ceaf7ba1,,male_only,,,,,,review,auto_candidate
gvc_8f341387bd6e,back pec stretch,Back Pec Stretch,Back,등,,duration,2,1,1,gvr_8f341387bd6e,back pec stretch,gv_m_9cf6646918,gv_f_6f20ea3874,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d49021c32ba6,back scrub,Back Scrub,Upper-Arms,팔,,,1,0,1,gvr_d49021c32ba6,back scrub,,gv_f_11ec76bec1,female_only,,,,,,review,auto_candidate
gvc_91e58221ee61,back shuffle side kickout,Back Shuffle Side Kickout,Plyometrics,,,,1,1,0,gvr_91e58221ee61,back shuffle side kickout,gv_m_d9204d5de9,,male_only,,,,,,review,auto_candidate
gvc_c50a3c6810a0,back slaps wrap arround stretch,Back Slaps Wrap Arround Stretch,Back,등,,duration,2,1,1,gvr_c50a3c6810a0,back slaps wrap arround stretch,gv_m_3f334cfb57,gv_f_1fe6122773,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_00cbd42e4015,back squeeze,Back Squeeze,Shoulders,어깨,,,1,0,1,gvr_00cbd42e4015,back squeeze,,gv_f_71a1791c64,female_only,,,,,,review,auto_candidate
gvc_6e653be2f99d,back steps plank,Back Steps Plank,Waist,코어,,duration,1,1,0,gvr_6e653be2f99d,back steps plank,gv_m_18f11cbae0,,male_only,,,,,,review,auto_candidate
gvc_45e1e083911c,backhand raise,Backhand Raise,Back,등,,,1,0,1,gvr_45e1e083911c,backhand raise,,gv_f_c41dfed9a9,female_only,,,,,,review,auto_candidate
gvc_6d708302ca68,backkick side step,Backkick Side Step,Plyometrics,,,,1,0,1,gvr_6d708302ca68,backkick side step,,gv_f_1bc038901f,female_only,,,,,,review,auto_candidate
gvc_a6f91cc51a73,backkick triceps extension,Backkick Triceps Extension,Plyometrics,,,,1,0,1,gvr_a6f91cc51a73,backkick triceps extension,,gv_f_aabd1699b3,female_only,,,,,,review,auto_candidate
gvc_c3c0e6a0be65,backward abdominal stretch,Backward Abdominal Stretch,Waist,코어,,duration,2,1,1,gvr_c3c0e6a0be65,backward abdominal stretch,gv_m_f6725e0976,gv_f_fc51b9ec0d,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_73ba061270c1,backward forward turn to side neck stretch,Backward Forward Turn To Side Neck Stretch,Neck,기타,,duration,1,1,0,gvr_73ba061270c1,backward forward turn to side neck stretch,gv_m_8a5c160f92,,male_only,,,,,,review,auto_candidate
gvc_23348f1a2273,backward neck stretch,Backward Neck Stretch,Neck,기타,,duration,1,1,0,gvr_23348f1a2273,backward neck stretch,gv_m_71acee4a8d,,male_only,,,,,,review,auto_candidate
gvc_58b8b01d705a,backward run,Backward Run,Plyometrics,,,,1,1,0,gvr_58b8b01d705a,backward run,gv_m_ac4f3bd69e,,male_only,,,,,,review,auto_candidate
gvc_193a36370265,baddha konasana flow pose,Baddha Konasana Flow Pose,Stretching,,,,1,0,1,gvr_193a36370265,baddha konasana flow pose,,gv_f_bfb6dc17bb,female_only,,,,,,review,auto_candidate
gvc_662125636f6a,balance board version 2,Balance Board (version 2),Hips,하체,,,2,1,1,gvr_bf702e8f3467,balance board,gv_m_bb00a490f6,gv_f_b3214741c1,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_47f730bb9f9b,balance plate standing,Balance Plate Standing,Stretching,,Weight Plate,,1,1,0,gvr_47f730bb9f9b,balance plate standing,gv_m_73798723ef,,male_only,,,,,,review,auto_candidate
gvc_900f303d384e,balance plate standing twist,Balance Plate Standing Twist,Waist,코어,Weight Plate,weight_reps,1,1,0,gvr_900f303d384e,balance plate standing twist,gv_m_cc29e646ba,,male_only,,,,,,review,auto_candidate
gvc_c43b8366699f,balance plate standing twist waist,Balance Plate Standing Twist Waist,,,Weight Plate,weight_reps,1,1,0,gvr_c43b8366699f,balance plate standing twist waist,gv_m_690e80eaa9,,male_only,,,,,,review,auto_candidate
gvc_d9336ae270f3,balance rear lunge,Balance Rear Lunge,Thighs,하체,,reps,1,0,1,gvr_d9336ae270f3,balance rear lunge,,gv_f_0ae8f6073c,female_only,,,,,,review,auto_candidate
gvc_9bc5e11cb9bf,ball sit up on stability ball,Ball Sit Up (on Stability Ball),Waist,코어,Stability Ball,reps,1,0,1,gvr_9bc5e11cb9bf,ball sit up on stability ball,,gv_f_ec17b51a34,female_only,,,,,,review,auto_candidate
gvc_2b3d42d97d61,ballerina foot tap adduction,Ballerina Foot Tap Adduction,Hips; Plyometrics,하체,,,2,1,1,gvr_2b3d42d97d61,ballerina foot tap adduction,gv_m_609b98dfb8,gv_f_d5d6c1ac22,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_9a94ff1a6bde,ballerina side bends,Ballerina Side Bends,Waist,코어,,,1,0,1,gvr_9a94ff1a6bde,ballerina side bends,,gv_f_3460ffc3b2,female_only,,,,,,review,auto_candidate
gvc_c39617dabd24,balloon drill,Balloon Drill,Thighs,하체,,,1,1,0,gvr_c39617dabd24,balloon drill,gv_m_3c4fee1e20,,male_only,,,,,,review,auto_candidate
gvc_6d808869f5d1,band 45 degrees biceps curl,Band 45 Degrees Biceps Curl,Upper-Arms,팔,Resistance Band,,2,1,1,gvr_6d808869f5d1,band 45 degrees biceps curl,gv_m_ca01001cc5,gv_f_14f6a45265,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_90681c877ea6,band 45 degrees single arm biceps curl,Band 45 Degrees One Arm Biceps Curl,Upper-Arms,팔,Resistance Band,,1,1,0,gvr_90681c877ea6,band 45 degrees single arm biceps curl,gv_m_3fa459aeee,,male_only,,,,,,review,auto_candidate
gvc_ba6829b0d2e7,band alternate low chest fly,Band Alternate Low Chest Fly,Chest,가슴,Resistance Band,,2,1,1,gvr_ba6829b0d2e7,band alternate low chest fly,gv_m_5145303cd3,gv_f_e0c69ff085,paired_1_to_1_auto,,,,,,review,auto_candidate
gvc_d3b719f0999c,band alternating biceps curl,Band Alternating Biceps Curl,Upper-Arms,팔,Resistance Band,,1,1,0,gvr_d3b719f0999c,band alternating biceps curl,gv_m_60857d56b3,,male_only,,,,,,review,auto_candidate
gvc_5896dc36fc98,band assisted chin up from knee,Band Assisted Chin Up (from Knee),Back,등,Resistance Band,,1,1,0,gvr_5896dc36fc98,band assisted chin up from knee,gv_m_117efce1ea,,male_only,,,,,,review,auto_candidate
gvc_207b0af2687b,band assisted dip,Band Assisted Dip,Back,등,Resistance Band,,1,1,0,gvr_207b0af2687b,band assisted dip,gv_m_5fd4c857bc,,male_only,,,,,,review,auto_candidate
gvc_5d5c6756797e,band assisted pull up version 3,Band Assisted Pull Up (version 3),Back,등,Resistance Band,,2,1,1,gvr_6c94bd6e5561,band assisted pull up,gv_m_794dce6edc,gv_f_7f479c8dde,paired_1_to_1_auto,,,,,,review,auto_candidate
